,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
1,98719,,,,,,,,,,,0.00040012,,
2,93860,,,,,,,,,,,0.00060018,,
3,89748,,,,,,,,,,,0.00060018,,
4,86224,,,,,,,,,,,0.00070021,,
5,83170,,,,,,,,,,,0.00030009,,
6,80497,,,,,,,,,,,0.00090027,,
7,78139,,,,,,,,,,,0.00050015,,
8,76043,,,,,,,,,,,0.0010003,,
9,74167,,,,,,,,,,,0.00080024,,
0,22903,,,,0.489147,,,,,,,,,
1,24167,,,,0.489147,,,,,,,,,
2,25415,,,,0.489147,,,,,,,,,
3,26663,,,,0.489147,,,,,,,,,
4,27911,,,,0.489147,,,,,,,,,
5,29159,,,,0.359908,,,,,,,,,
6,30407,,,,0.230569,,,,,,,,,
7,31655,,,,0.168751,,,,,,,,,
8,32903,,,,0.131039,,,,,,,,,
0,22903,,,,,,,,,,,,0.489147,
0,127452,,,,,,,,,,,,,0.0
