,Memory usage,RangeBF,LilRosetta p=0.8,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,Layered CHaREQ h=14 b=2,Layered CHaREQ h=14 b=3,Layered CHaREQ h=14 b=4,SuRF Base,FST
0,12534,0.337435,,,,,,,,,
1,25034,0.0979392,,,,,,,,,
2,37534,0.0409164,,,,,,,,,
3,50034,0.0190076,,,,,,,,,
4,62534,0.0106042,,,,,,,,,
5,75034,0.0070028,,,,,,,,,
6,87534,0.00510204,,,,,,,,,
7,100034,0.00330132,,,,,,,,,
0,53393,,0.970288,,,,,,,,
1,80002,,0.887055,,,,,,,,
2,106614,,0.729392,,,,,,,,
3,133226,,0.521309,,,,,,,,
4,159835,,0.202581,,,,,,,,
5,186446,,0.00480192,,,,,,,,
0,170361,,,0.0,,,,,,,
1,157161,,,0.0,,,,,,,
2,130745,,,0.0,,,,,,,
3,117545,,,0.0,,,,,,,
4,91133,,,0.0,,,,,,,
5,64733,,,0.0,,,,,,,
6,51537,,,0.0,,,,,,,
7,25426,,,0.0214086,,,,,,,
8,17934,,,0.328231,,,,,,,
9,17934,,,0.328231,,,,,,,
10,17934,,,0.328231,,,,,,,
0,17934,,,,0.328231,,,,,,
1,17934,,,,0.328231,,,,,,
2,17934,,,,0.328231,,,,,,
3,17934,,,,0.328231,,,,,,
4,17934,,,,0.328231,,,,,,
5,17934,,,,0.328231,,,,,,
6,17934,,,,0.328231,,,,,,
7,17934,,,,0.328231,,,,,,
8,17934,,,,0.328231,,,,,,
9,17934,,,,0.328231,,,,,,
10,18048,,,,0.328231,,,,,,
11,20770,,,,0.328231,,,,,,
12,80553,,,,0.320128,,,,,,
13,170361,,,,0.0,,,,,,
14,170361,,,,0.0,,,,,,
0,17886,,,,,0.328231,,,,,
0,112432,,,,,,0.0177071,,,,
1,109308,,,,,,0.0177071,,,,
2,107433,,,,,,0.0177071,,,,
3,106182,,,,,,0.0177071,,,,
4,105289,,,,,,0.0177071,,,,
5,104620,,,,,,0.0177071,,,,
0,97656,,,,,,,0.0323129,,,
1,94532,,,,,,,0.0323129,,,
2,92657,,,,,,,0.0323129,,,
3,91406,,,,,,,0.0323129,,,
4,90513,,,,,,,0.0323129,,,
5,89844,,,,,,,0.0323129,,,
0,82879,,,,,,,,0.0715286,,
1,79755,,,,,,,,0.0715286,,
2,77880,,,,,,,,0.0715286,,
3,76629,,,,,,,,0.0715286,,
4,75736,,,,,,,,0.0715286,,
5,75067,,,,,,,,0.0715286,,
0,17886,,,,,0.328231,,,,,
1,19142,,,,,0.328231,,,,,
2,20390,,,,,0.328231,,,,,
3,21638,,,,,0.328231,,,,,
4,22886,,,,,0.172369,,,,,
5,24142,,,,,0.0922369,,,,,
6,25390,,,,,0.0505202,,,,,
7,26638,,,,,0.0278111,,,,,
8,27886,,,,,0.0135054,,,,,
0,17886,,,,,,,,,0.328231,
0,170329,,,,,,,,,,0.0
