,Memory usage,RangeBF,LilRosetta p=0.8,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,Layered CHaREQ h=14 b=3,Layered CHaREQ h=14 b=4,Layered CHaREQ h=14 b=5,Layered CHaREQ h=14 b=6,SuRF Base,FST
0,12534,0.999677,,,,,,,,,,
1,25034,0.983742,,,,,,,,,,
2,37534,0.939276,,,,,,,,,,
3,50034,0.844638,,,,,,,,,,
4,62534,0.714686,,,,,,,,,,
5,75034,0.584625,,,,,,,,,,
6,87534,0.479328,,,,,,,,,,
7,100034,0.366279,,,,,,,,,,
0,52392,,0.980405,,,,,,,,,
1,78432,,0.92851,,,,,,,,,
2,104553,,0.846792,,,,,,,,,
3,130671,,0.72922,,,,,,,,,
4,156712,,0.59227,,,,,,,,,
5,182833,,0.441322,,,,,,,,,
0,178165,,,0.0,,,,,,,,
1,164949,,,0.142227,,,,,,,,
2,138553,,,0.388351,,,,,,,,
3,125353,,,0.494186,,,,,,,,
4,98937,,,0.675711,,,,,,,,
5,72541,,,0.824397,,,,,,,,
6,59321,,,0.878984,,,,,,,,
7,32927,,,0.960917,,,,,,,,
8,19912,,,0.983958,,,,,,,,
9,16178,,,0.989126,,,,,,,,
10,16178,,,0.989126,,,,,,,,
0,16178,,,,0.989126,,,,,,,
1,16178,,,,0.989126,,,,,,,
2,16178,,,,0.989126,,,,,,,
3,16178,,,,0.989126,,,,,,,
4,16178,,,,0.989126,,,,,,,
5,16178,,,,0.989126,,,,,,,
6,16178,,,,0.989126,,,,,,,
7,16178,,,,0.989126,,,,,,,
8,16178,,,,0.989126,,,,,,,
9,16178,,,,0.989126,,,,,,,
10,16178,,,,0.989126,,,,,,,
11,16198,,,,0.98891,,,,,,,
12,18219,,,,0.975775,,,,,,,
13,129515,,,,0.28553,,,,,,,
14,178165,,,,0.0,,,,,,,
0,16130,,,,,0.989126,,,,,,
0,136661,,,,,,0.230835,,,,,
1,133537,,,,,,0.231051,,,,,
2,131662,,,,,,0.233419,,,,,
3,130411,,,,,,0.232666,,,,,
4,129518,,,,,,0.234496,,,,,
5,128849,,,,,,0.234819,,,,,
0,120945,,,,,,,0.317614,,,,
1,117821,,,,,,,0.317829,,,,
2,115946,,,,,,,0.320198,,,,
3,114695,,,,,,,0.319444,,,,
4,113802,,,,,,,0.321275,,,,
5,113133,,,,,,,0.321598,,,,
0,105229,,,,,,,,0.480189,,,
1,102105,,,,,,,,0.480405,,,
2,100230,,,,,,,,0.482773,,,
3,98979,,,,,,,,0.48202,,,
4,98086,,,,,,,,0.48385,,,
5,97417,,,,,,,,0.484173,,,
0,89512,,,,,,,,,0.651916,,
1,86388,,,,,,,,,0.652132,,
2,84513,,,,,,,,,0.6545,,
3,83262,,,,,,,,,0.653747,,
4,82369,,,,,,,,,0.655577,,
5,81700,,,,,,,,,0.6559,,
0,16130,,,,,0.989126,,,,,,
1,17386,,,,,0.989126,,,,,,
2,18634,,,,,0.978898,,,,,,
3,19882,,,,,0.974376,,,,,,
4,21138,,,,,0.969854,,,,,,
5,22386,,,,,0.968023,,,,,,
6,23634,,,,,0.967377,,,,,,
7,24882,,,,,0.966839,,,,,,
8,26138,,,,,0.966624,,,,,,
0,16130,,,,,,,,,,0.989126,
0,178133,,,,,,,,,,,0.0
