,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
3,1262432,,,,,0.630966,,,,,,,,
4,1218339,,,,,0.639452,,,,,,,,
5,1179869,,,,,0.645868,,,,,,,,
6,1146096,,,,,0.650677,,,,,,,,
7,1116338,,,,,0.658685,,,,,,,,
8,1089976,,,,,0.665563,,,,,,,,
9,1066151,,,,,0.669495,,,,,,,,
0,1575206,,,,,,0.615571,,,,,,,
1,1510501,,,,,,0.624009,,,,,,,
2,1456581,,,,,,0.629024,,,,,,,
3,1410956,,,,,,0.63708,,,,,,,
4,1371849,,,,,,0.646394,,,,,,,
5,1337956,,,,,,0.653463,,,,,,,
6,1308300,,,,,,0.657634,,,,,,,
7,1282133,,,,,,0.667235,,,,,,,
8,1258873,,,,,,0.671087,,,,,,,
9,1238062,,,,,,0.677822,,,,,,,
0,1456581,,,,,,,0.645741,,,,,,
1,1391877,,,,,,,0.653765,,,,,,
2,1337956,,,,,,,0.659879,,,,,,
3,1292331,,,,,,,0.665881,,,,,,
4,1253224,,,,,,,0.676532,,,,,,
5,1219331,,,,,,,0.68271,,,,,,
6,1189675,,,,,,,0.687168,,,,,,
7,1163508,,,,,,,0.696083,,,,,,
8,1140248,,,,,,,0.700525,,,,,,
9,1119437,,,,,,,0.706655,,,,,,
0,1337956,,,,,,,,0.699093,,,,,
1,1273252,,,,,,,,0.706273,,,,,
2,1219331,,,,,,,,0.711813,,,,,
3,1173706,,,,,,,,0.717895,,,,,
4,1134599,,,,,,,,0.727384,,,,,
5,1100706,,,,,,,,0.733195,,,,,
6,1071050,,,,,,,,0.737032,,,,,
7,1044883,,,,,,,,0.745996,,,,,
8,1021623,,,,,,,,0.750581,,,,,
9,1000812,,,,,,,,0.756217,,,,,
0,1799644,,,,,,,,,0.617927,,,,
1,1748541,,,,,,,,,0.62385,,,,
2,1705956,,,,,,,,,0.630552,,,,
3,1669923,,,,,,,,,0.638067,,,,
4,1639036,,,,,,,,,0.643926,,,,
5,1612269,,,,,,,,,0.652221,,,,
6,1588847,,,,,,,,,0.660834,,,,
7,1568181,,,,,,,,,0.667728,,,,
8,1549810,,,,,,,,,0.671852,,,,
9,1533374,,,,,,,,,0.67994,,,,
0,1705956,,,,,,,,,,0.648113,,,
1,1654854,,,,,,,,,,0.652969,,,
2,1612269,,,,,,,,,,0.661264,,,
3,1576235,,,,,,,,,,0.667012,,,
4,1545349,,,,,,,,,,0.672902,,,
5,1518581,,,,,,,,,,0.681197,,,
6,1495159,,,,,,,,,,0.689524,,,
7,1474493,,,,,,,,,,0.695972,,,
8,1456123,,,,,,,,,,0.701146,,,
9,1439687,,,,,,,,,,0.708948,,,
0,1612269,,,,,,,,,,,0.700255,,
1,1561167,,,,,,,,,,,0.705525,,
2,1518582,,,,,,,,,,,0.713517,,
3,1482548,,,,,,,,,,,0.719026,,
4,1451662,,,,,,,,,,,0.724932,,
5,1424894,,,,,,,,,,,0.731969,,
6,1401472,,,,,,,,,,,0.740535,,
7,1380806,,,,,,,,,,,0.746601,,
8,1362436,,,,,,,,,,,0.750517,,
9,1345999,,,,,,,,,,,0.758303,,
0,164046,,,,0.999952,,,,,,,,,
1,176550,,,,0.999952,,,,,,,,,
2,189046,,,,0.999952,,,,,,,,,
3,201550,,,,0.999952,,,,,,,,,
4,214046,,,,0.999586,,,,,,,,,
5,250545,,,,0.999443,,,,,,,,,
6,263041,,,,0.999252,,,,,,,,,
7,275545,,,,0.999204,,,,,,,,,
8,288041,,,,0.999188,,,,,,,,,
0,164046,,,,,,,,,,,,0.999952,
0,1415094,,,,,,,,,,,,,3.18421e-05
