,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
8,1549810,,,,,,,,,0.0290911,,,,
9,1533374,,,,,,,,,0.0291012,,,,
0,1705956,,,,,,,,,,0.0290911,,,
1,1654854,,,,,,,,,,0.0290711,,,
2,1612269,,,,,,,,,,0.0290811,,,
3,1576235,,,,,,,,,,0.0290911,,,
4,1545349,,,,,,,,,,0.0290911,,,
5,1518581,,,,,,,,,,0.0291112,,,
6,1495159,,,,,,,,,,0.0291012,,,
7,1474493,,,,,,,,,,0.0291012,,,
8,1456123,,,,,,,,,,0.0291112,,,
9,1439687,,,,,,,,,,0.0291012,,,
0,1612269,,,,,,,,,,,0.0291012,,
1,1561167,,,,,,,,,,,0.0290811,,
2,1518582,,,,,,,,,,,0.0291112,,
3,1482548,,,,,,,,,,,0.0291112,,
4,1451662,,,,,,,,,,,0.0291112,,
5,1424894,,,,,,,,,,,0.0291313,,
6,1401472,,,,,,,,,,,0.0291212,,
7,1380806,,,,,,,,,,,0.0291012,,
8,1362436,,,,,,,,,,,0.0291212,,
9,1345999,,,,,,,,,,,0.0291212,,
0,164046,,,,0.19377,,,,,,,,,
1,176550,,,,0.19377,,,,,,,,,
2,189046,,,,0.1937,,,,,,,,,
3,201550,,,,0.1937,,,,,,,,,
4,214046,,,,0.0991086,,,,,,,,,
5,250545,,,,0.0524604,,,,,,,,,
6,263041,,,,0.0279166,,,,,,,,,
7,275545,,,,0.0145656,,,,,,,,,
8,288041,,,,0.00813106,,,,,,,,,
0,164046,,,,,,,,,,,,0.19377,
0,1415094,,,,,,,,,,,,,7.02684e-05
