,Memory usage,Prefix-BF,Prefix-QF
0,80640,0.570674,
1,161207,0.329225,
2,241772,0.186486,
3,322336,0.107122,
4,402899,0.0603644,
5,483465,0.0358985,
6,564029,0.0207369,
7,644595,0.0118873,
8,725163,0.00655759,
9,805723,0.0039109,
10,886286,0.00253754,
11,966852,0.00156436,
12,1047418,0.000918608,
13,1127982,0.000572993,
14,1208543,0.000281949,
15,1289111,0.000163712,
16,1369677,9.09513e-05,
17,1450241,4.54756e-05,
18,1530802,8.18561e-05,
19,1611368,3.63805e-05,
20,1691932,1.81903e-05,
21,1772496,9.09513e-06,
22,1853064,0.0,
23,1933627,9.09513e-06,
24,2014187,0.0,
25,524288,,0.196527
26,655360,,0.103466
27,786432,,0.052779
28,917504,,0.0275128
29,1048576,,0.0140429
30,1179648,,0.00686682
31,1310720,,0.00331063
32,1441792,,0.00160074
33,1572864,,0.000773086
34,1703936,,0.00033652
35,1835008,,0.000136427
36,1966080,,7.2761e-05
