,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
0,12534,1.0,,,,,,,,,,,,
1,137534,1.0,,,,,,,,,,,,
2,262534,0.999956,,,,,,,,,,,,
3,387534,0.999277,,,,,,,,,,,,
4,512534,0.997788,,,,,,,,,,,,
5,637534,0.996145,,,,,,,,,,,,
6,762534,0.994831,,,,,,,,,,,,
7,887534,0.994174,,,,,,,,,,,,
0,898388,,0.0,,,,,,,,,,,
1,779272,,0.944261,,,,,,,,,,,
2,608189,,0.95773,,,,,,,,,,,
3,480431,,0.965615,,,,,,,,,,,
4,366533,,0.969097,,,,,,,,,,,
5,287949,,0.970323,,,,,,,,,,,
6,212314,,0.970499,,,,,,,,,,,
7,197333,,0.970586,,,,,,,,,,,
8,194173,,0.970586,,,,,,,,,,,
9,194152,,0.970586,,,,,,,,,,,
10,194152,,0.970586,,,,,,,,,,,
0,194152,,,0.970586,,,,,,,,,,
1,194152,,,0.970586,,,,,,,,,,
2,203550,,,0.906656,,,,,,,,,,
3,225354,,,0.817035,,,,,,,,,,
4,299718,,,0.713682,,,,,,,,,,
5,355524,,,0.595567,,,,,,,,,,
6,426221,,,0.4757,,,,,,,,,,
7,509967,,,0.3619,,,,,,,,,,
8,599004,,,0.25973,,,,,,,,,,
9,688471,,,0.167546,,,,,,,,,,
10,765013,,,0.0985348,,,,,,,,,,
11,823814,,,0.0514685,,,,,,,,,,
12,862709,,,0.0230842,,,,,,,,,,
13,884009,,,0.00777503,,,,,,,,,,
14,894343,,,0.00199304,,,,,,,,,,
0,211706,,,,0.952737,,,,,,,,,
0,894646,,,,,0.658205,,,,,,,,
1,849808,,,,,0.671631,,,,,,,,
2,812285,,,,,0.681443,,,,,,,,
3,780391,,,,,0.690006,,,,,,,,
4,753149,,,,,0.698986,,,,,,,,
5,729390,,,,,0.705294,,,,,,,,
6,708561,,,,,0.717996,,,,,,,,
7,690223,,,,,0.723516,,,,,,,,
8,673733,,,,,0.734817,,,,,,,,
9,659051,,,,,0.739679,,,,,,,,
0,915843,,,,,,0.66252,,,,,,,
1,872333,,,,,,0.6715,,,,,,,
2,836075,,,,,,0.680852,,,,,,,
3,805395,,,,,,0.689568,,,,,,,
4,779098,,,,,,0.696248,,,,,,,
5,756307,,,,,,0.709148,,,,,,,
6,736365,,,,,,0.718325,,,,,,,
7,718769,,,,,,0.727589,,,,,,,
8,703129,,,,,,0.735123,,,,,,,
9,689134,,,,,,0.740708,,,,,,,
0,836075,,,,,,,0.835673,,,,,,
1,792565,,,,,,,0.841192,,,,,,
2,756307,,,,,,,0.846427,,,,,,
3,725627,,,,,,,0.848705,,,,,,
4,699330,,,,,,,0.852932,,,,,,
5,676539,,,,,,,0.859852,,,,,,
6,656597,,,,,,,0.864736,,,,,,
7,639002,,,,,,,0.869314,,,,,,
8,623361,,,,,,,0.872665,,,,,,
9,609367,,,,,,,0.876059,,,,,,
0,756307,,,,,,,,0.927922,,,,,
1,712798,,,,,,,,0.930309,,,,,
2,676540,,,,,,,,0.934317,,,,,
3,645859,,,,,,,,0.935369,,,,,
4,619562,,,,,,,,0.937909,,,,,
5,596771,,,,,,,,0.940187,,,,,
6,576830,,,,,,,,0.943779,,,,,
7,559234,,,,,,,,0.945071,,,,,
8,543593,,,,,,,,0.947108,,,,,
9,529599,,,,,,,,0.949846,,,,,
0,975212,,,,,,,,,0.662213,,,,
1,935300,,,,,,,,,0.671675,,,,
2,902040,,,,,,,,,0.679844,,,,
3,873898,,,,,,,,,0.692503,,,,
4,849776,,,,,,,,,0.701395,,,,
5,828869,,,,,,,,,0.710178,,,,
6,810577,,,,,,,,,0.717493,,,,
7,794436,,,,,,,,,0.728443,,,,
8,780089,,,,,,,,,0.735627,,,,
9,767252,,,,,,,,,0.746162,,,,
0,902041,,,,,,,,,,0.836067,,,
1,862129,,,,,,,,,,0.84047,,,
2,828869,,,,,,,,,,0.84358,,,
3,800727,,,,,,,,,,0.851946,,,
4,776604,,,,,,,,,,0.855691,,,
5,755698,,,,,,,,,,0.859962,,,
6,737406,,,,,,,,,,0.863663,,,
7,721265,,,,,,,,,,0.870343,,,
8,706917,,,,,,,,,,0.87249,,,
9,694080,,,,,,,,,,0.87814,,,
0,828870,,,,,,,,,,,0.927988,,
1,788958,,,,,,,,,,,0.929981,,
2,755698,,,,,,,,,,,0.932719,,
3,727556,,,,,,,,,,,0.935872,,
4,703433,,,,,,,,,,,0.937953,,
5,682527,,,,,,,,,,,0.940713,,
6,664235,,,,,,,,,,,0.942706,,
7,648094,,,,,,,,,,,0.945706,,
8,633746,,,,,,,,,,,0.948137,,
9,620909,,,,,,,,,,,0.949123,,
0,211706,,,,0.952737,,,,,,,,,
1,224210,,,,0.952737,,,,,,,,,
2,274268,,,,0.952715,,,,,,,,,
3,286772,,,,0.952715,,,,,,,,,
4,299268,,,,0.916906,,,,,,,,,
5,311772,,,,0.899122,,,,,,,,,
6,324268,,,,0.889617,,,,,,,,,
7,336772,,,,0.883922,,,,,,,,,
8,349268,,,,0.880703,,,,,,,,,
0,211706,,,,,,,,,,,,0.952737,
0,902388,,,,,,,,,,,,,0.0245078
