,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
9,1065715,,,,,0.059404,,,,,,,,
0,1574806,,,,,,0.051836,,,,,,,
1,1510123,,,,,,0.0524717,,,,,,,
2,1456221,,,,,,0.052724,,,,,,,
3,1410612,,,,,,0.0531276,,,,,,,
4,1371518,,,,,,0.0535413,,,,,,,
5,1337636,,,,,,0.0539954,,,,,,,
6,1307990,,,,,,0.0548733,,,,,,,
7,1281831,,,,,,0.0559631,,,,,,,
8,1258580,,,,,,0.0557108,,,,,,,
9,1237775,,,,,,0.0562255,,,,,,,
0,1456221,,,,,,,0.055842,,,,,,
1,1391538,,,,,,,0.0565887,,,,,,
2,1337636,,,,,,,0.0569621,,,,,,
3,1292027,,,,,,,0.0576583,,,,,,
4,1252933,,,,,,,0.0581629,,,,,,
5,1219051,,,,,,,0.058839,,,,,,
6,1189405,,,,,,,0.0598682,,,,,,
7,1163247,,,,,,,0.0614121,,,,,,
8,1139995,,,,,,,0.0609984,,,,,,
9,1119190,,,,,,,0.0617451,,,,,,
0,1337636,,,,,,,,0.0640458,,,,,
1,1272953,,,,,,,,0.0650851,,,,,
2,1219051,,,,,,,,0.065963,,,,,
3,1173442,,,,,,,,0.0671234,,,,,
4,1134348,,,,,,,,0.0678096,,,,,
5,1100467,,,,,,,,0.068748,,,,,
6,1070820,,,,,,,,0.0699589,,,,,
7,1044662,,,,,,,,0.0718661,,,,,
8,1021410,,,,,,,,0.0718963,,,,,
9,1000606,,,,,,,,0.0733393,,,,,
0,1799244,,,,,,,,,0.0485969,,,,
1,1748164,,,,,,,,,0.048607,,,,
2,1705597,,,,,,,,,0.0485969,,,,
3,1669579,,,,,,,,,0.0485868,,,,
4,1638706,,,,,,,,,0.0486675,,,,
5,1611949,,,,,,,,,0.0486776,,,,
6,1588538,,,,,,,,,0.0486978,,,,
7,1567880,,,,,,,,,0.0487583,,,,
8,1549518,,,,,,,,,0.0486978,,,,
9,1533089,,,,,,,,,0.0487886,,,,
0,1705597,,,,,,,,,,0.0486171,,,
1,1654516,,,,,,,,,,0.0486272,,,
2,1611950,,,,,,,,,,0.0486372,,,
3,1575931,,,,,,,,,,0.0486372,,,
4,1545059,,,,,,,,,,0.0486877,,,
5,1518302,,,,,,,,,,0.0486978,,,
6,1494891,,,,,,,,,,0.0487079,,,
7,1474233,,,,,,,,,,0.0487886,,,
8,1455871,,,,,,,,,,0.0487382,,,
9,1439442,,,,,,,,,,0.048829,,,
0,1611950,,,,,,,,,,,0.0486272,,
1,1560869,,,,,,,,,,,0.0486473,,
2,1518303,,,,,,,,,,,0.0486372,,
3,1482284,,,,,,,,,,,0.0486473,,
4,1451412,,,,,,,,,,,0.0487382,,
5,1424655,,,,,,,,,,,0.048718,,
6,1401243,,,,,,,,,,,0.0487281,,
7,1380586,,,,,,,,,,,0.0488088,,
8,1362223,,,,,,,,,,,0.0488391,,
9,1345794,,,,,,,,,,,0.0488391,,
0,164085,,,,0.194832,,,,,,,,,
1,176589,,,,0.194832,,,,,,,,,
2,189085,,,,0.194791,,,,,,,,,
3,201589,,,,0.194791,,,,,,,,,
4,214085,,,,0.0997064,,,,,,,,,
5,250564,,,,0.053279,,,,,,,,,
6,263060,,,,0.0280522,,,,,,,,,
7,275556,,,,0.0143793,,,,,,,,,
8,288060,,,,0.00753776,,,,,,,,,
0,164085,,,,,,,,,,,,0.194832,
0,1414687,,,,,,,,,,,,,9.08164e-05
