,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
3,1576815,,,,,,,,,,0.0081611,,,
4,1545908,,,,,,,,,,0.00817111,,,
5,1519122,,,,,,,,,,0.00818113,,,
6,1495685,,,,,,,,,,0.00817111,,,
7,1475005,,,,,,,,,,0.00817111,,,
8,1456623,,,,,,,,,,0.00818113,,,
9,1440175,,,,,,,,,,0.00817111,,,
0,1612872,,,,,,,,,,,0.00822118,,
1,1561736,,,,,,,,,,,0.00820115,,
2,1519122,,,,,,,,,,,0.00820115,,
3,1483065,,,,,,,,,,,0.00823119,,
4,1452158,,,,,,,,,,,0.00821117,,
5,1425373,,,,,,,,,,,0.00821117,,
6,1401935,,,,,,,,,,,0.00820115,,
7,1381255,,,,,,,,,,,0.00822118,,
8,1362873,,,,,,,,,,,0.00821117,,
9,1346425,,,,,,,,,,,0.00823119,,
0,164031,,,,0.198931,,,,,,,,,
1,176535,,,,0.198931,,,,,,,,,
2,189031,,,,0.1988,,,,,,,,,
3,201535,,,,0.1988,,,,,,,,,
4,214031,,,,0.100006,,,,,,,,,
5,250526,,,,0.053653,,,,,,,,,
6,263030,,,,0.028659,,,,,,,,,
7,275526,,,,0.0148702,,,,,,,,,
8,288022,,,,0.00763038,,,,,,,,,
0,164031,,,,,,,,,,,,0.198931,
0,1415776,,,,,,,,,,,,,2.00272e-05
