,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
2,476452,,,,,,,0.000270014,,,,,,
3,456277,,,,,,,0.000240012,,,,,,
4,438985,,,,,,,0.000260013,,,,,,
5,423998,,,,,,,0.000250013,,,,,,
6,410885,,,,,,,0.000260013,,,,,,
7,399315,,,,,,,0.000280014,,,,,,
8,389029,,,,,,,0.000260013,,,,,,
9,379827,,,,,,,0.000270014,,,,,,
0,476452,,,,,,,,0.000320016,,,,,
1,447841,,,,,,,,0.000280014,,,,,
2,423999,,,,,,,,0.000330017,,,,,
3,403824,,,,,,,,0.000270014,,,,,
4,386532,,,,,,,,0.000280014,,,,,
5,371545,,,,,,,,0.000310016,,,,,
6,358432,,,,,,,,0.000300015,,,,,
7,346861,,,,,,,,0.000310016,,,,,
8,336576,,,,,,,,0.000310016,,,,,
9,327374,,,,,,,,0.000350018,,,,,
0,598221,,,,,,,,,0.00020001,,,,
1,570632,,,,,,,,,0.00020001,,,,
2,547641,,,,,,,,,0.00020001,,,,
3,528188,,,,,,,,,0.00020001,,,,
4,511513,,,,,,,,,0.00020001,,,,
5,497062,,,,,,,,,0.00020001,,,,
6,484417,,,,,,,,,0.00020001,,,,
7,473260,,,,,,,,,0.00020001,,,,
8,463342,,,,,,,,,0.00020001,,,,
9,454469,,,,,,,,,0.00020001,,,,
0,547642,,,,,,,,,,0.00020001,,,
1,520052,,,,,,,,,,0.00020001,,,
2,497062,,,,,,,,,,0.00020001,,,
3,477608,,,,,,,,,,0.00020001,,,
4,460934,,,,,,,,,,0.00020001,,,
5,446482,,,,,,,,,,0.00020001,,,
6,433837,,,,,,,,,,0.00020001,,,
7,422680,,,,,,,,,,0.00020001,,,
8,412763,,,,,,,,,,0.000210011,,,
9,403889,,,,,,,,,,0.00020001,,,
0,497062,,,,,,,,,,,0.00020001,,
1,469473,,,,,,,,,,,0.00020001,,
2,446482,,,,,,,,,,,0.00020001,,
3,427029,,,,,,,,,,,0.00020001,,
4,410354,,,,,,,,,,,0.00020001,,
5,395903,,,,,,,,,,,0.00020001,,
6,383258,,,,,,,,,,,0.00020001,,
7,372101,,,,,,,,,,,0.00020001,,
8,362183,,,,,,,,,,,0.000210011,,
9,353310,,,,,,,,,,,0.00020001,,
0,453038,,,,0.0020601,,,,,,,,,
1,465550,,,,0.0020601,,,,,,,,,
2,478046,,,,0.0020601,,,,,,,,,
3,490542,,,,0.0020601,,,,,,,,,
4,503046,,,,0.00117006,,,,,,,,,
5,515550,,,,0.000650033,,,,,,,,,
6,528046,,,,0.000280014,,,,,,,,,
7,540542,,,,0.000170009,,,,,,,,,
8,553046,,,,0.000110006,,,,,,,,,
0,453038,,,,,,,,,,,,0.0020601,
0,555088,,,,,,,,,,,,,0.0
