,Memory usage,RangeBF,Splash Rel. cut-off=0.8,Splash Abs. cut-off=0.8,SuRF Real,CHaREQ,Layered CHaREQ h=4 b=0,Layered CHaREQ h=4 b=1,Layered CHaREQ h=4 b=2,Layered CHaREQ h=6 b=0,Layered CHaREQ h=6 b=1,Layered CHaREQ h=6 b=2,SuRF Base,FST
7,795034,,,,,,,,,0.00176025,,,,
8,780662,,,,,,,,,0.00176025,,,,
9,767803,,,,,,,,,0.00176025,,,,
0,902822,,,,,,,,,,0.00176025,,,
1,862843,,,,,,,,,,0.00177025,,,
2,829526,,,,,,,,,,0.00176025,,,
3,801335,,,,,,,,,,0.00176025,,,
4,777172,,,,,,,,,,0.00176025,,,
5,756230,,,,,,,,,,0.00176025,,,
6,737906,,,,,,,,,,0.00176025,,,
7,721738,,,,,,,,,,0.00176025,,,
8,707366,,,,,,,,,,0.00176025,,,
9,694508,,,,,,,,,,0.00176025,,,
0,829526,,,,,,,,,,,0.00176025,,
1,789547,,,,,,,,,,,0.00177025,,
2,756230,,,,,,,,,,,0.00176025,,
3,728040,,,,,,,,,,,0.00176025,,
4,703876,,,,,,,,,,,0.00176025,,
5,682935,,,,,,,,,,,0.00176025,,
6,664611,,,,,,,,,,,0.00176025,,
7,648443,,,,,,,,,,,0.00176025,,
8,634071,,,,,,,,,,,0.00176025,,
9,621212,,,,,,,,,,,0.00176025,,
0,210768,,,,0.167203,,,,,,,,,
1,223272,,,,0.167203,,,,,,,,,
2,273326,,,,0.167123,,,,,,,,,
3,285822,,,,0.167123,,,,,,,,,
4,298326,,,,0.086002,,,,,,,,,
5,310830,,,,0.0462065,,,,,,,,,
6,323326,,,,0.0242634,,,,,,,,,
7,335822,,,,0.0122917,,,,,,,,,
8,348326,,,,0.00631088,,,,,,,,,
0,210768,,,,,,,,,,,,0.167203,
0,903506,,,,,,,,,,,,,0.0
